Serial_Number,BSC_Indicator,Resigned,Is_MPT,Is_Re-Entry,Exp_at_Action,Age_at_Action,SUP_Is_MPT,SUP_Exp_at_Action,SUP_Age_at_Action,Is_SUP,SUP_Gender_F,SUP_Gender_M,Gender_F,Gender_M,SUP_Older_Than_EMP,Age_Diff_SUPvsEMP,EduAllowFinishedIn1y,EduAllowYearDiff,EDU_Allowance,House_Loan,Is_STEM,MAX_Degree,Year_After_Grad,count3M,days3M,count1Y,days1Y,VAC_DependentCare,VAC_Maternity,VAC_Others,VAC_Personal,VAC_Sick,VAC_Vacation
1132,0,0,0,0,24.422130502337488,45.337002128722695,1.0,28.170325194904756,49.00305961108031,0.0,0,1,0,1,1,3.6660574823576115,,,0.0,1.0,1.0,2.0,18.297432527704196,2.0,12.0,6.0,26.0,0.0,0.0,0.5,1.5,3.0,1.3430656934306568
1133,0,0,0,0,24.422130502337488,46.42395121049714,1.0,16.003066455847826,41.421795108729135,0.0,1,0,0,1,0,-5.002156101768003,,,0.0,0.0,1.0,1.0,25.48170051404204,3.0,3.0,16.0,24.0,0.0,0.0,1.1607142857142858,1.0,3.5555555555555554,1.0688259109311742
1135,0,1,1,0,7.586740316365154,34.831652942907795,1.0,10.335598951381616,39.00148531455129,0.0,0,1,0,1,1,4.169832371643497,,,0.0,0.0,1.0,2.0,7.915289157203776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,0,0,0,0,24.422130502337488,45.668288876568305,1.0,17.421302285467874,38.17189949143377,0.0,1,0,0,1,0,-7.496389385134534,,,0.0,1.0,1.0,1.0,25.752753307733904,2.0,2.0,11.0,29.0,0.0,0.0,0.0,1.0,2.0869565217391304,1.5703125
1137,0,0,1,0,24.422130502337488,45.668288876568305,1.0,25.50360377009795,57.42212365756997,0.0,0,1,0,1,1,11.753834781001663,,,0.0,0.0,1.0,2.0,19.931963010876334,3.0,4.0,15.0,26.0,0.0,0.0,1.5,0.0,0.0,1.2246376811594204
1138,0,0,1,0,24.422130502337488,52.83612942086422,1.0,24.504267712547144,50.42403334770734,1.0,0,1,0,1,0,-2.4120960731568752,,,0.0,0.0,0.0,2.0,28.953366598903468,1.0,1.0,8.0,21.0,0.0,0.0,2.0,1.0,1.0416666666666667,1.3764666666666667
1140,0,0,0,0,24.422130502337488,45.0029774738701,1.0,36.422376913968115,58.424197622127764,0.0,0,1,0,1,1,13.421220148257664,,,0.0,0.0,1.0,2.0,18.34945276083698,4.0,4.0,20.0,24.0,0.0,0.0,1.125,0.0,4.0,1.3626943005181347
1142,0,1,0,0,5.919354949109153,26.500201920641764,1.0,9.004976145985202,30.58515917506862,0.0,0,1,0,1,1,4.084957254426853,,,0.0,0.0,1.0,1.0,7.334852871722212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,1,0,0,0,25.16957911524535,46.00505143842789,1.0,10.590224303031547,38.91934810434164,0.0,1,0,1,0,0,-7.085703334086258,,,0.0,0.0,0.0,2.0,22.752007228074497,1.0,1.0,13.0,23.0,0.0,0.0,3.0,1.5,2.0,1.0058264462809918
1144,0,0,1,0,24.337255385120844,52.91826663107388,1.0,25.919765635160203,52.33783034559231,0.0,0,1,0,1,0,-0.5804362854815637,,,0.0,1.0,1.0,3.0,25.325639814643697,2.0,2.0,18.0,21.0,0.0,0.0,0.0,0.0,14.0,1.089940476190476
1145,1,0,1,0,24.337255385120844,44.504678398598195,1.0,26.423540524446086,47.751836108886565,1.0,1,0,0,1,1,3.24715771028837,0.0,7.0,1.0,0.0,0.0,3.0,7.340328685736189,7.0,7.0,27.0,40.0,0.0,0.0,5.0,1.0,1.0,1.150943396226415
1146,1,0,1,0,24.337255385120844,49.42195938314955,1.0,27.255864254570593,48.1707358809558,1.0,1,0,1,0,0,-1.251223502193748,,,0.0,0.0,0.0,3.0,24.75067934317611,1.0,1.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,1.2
1147,0,0,0,0,24.337255385120844,45.58888957336564,1.0,8.588814280922948,36.00347714189888,0.0,1,0,0,1,0,-9.585412431466764,,,0.0,1.0,1.0,1.0,24.75067934317611,5.0,13.0,16.0,29.0,0.0,0.0,1.0161290322580645,1.1428571428571428,1.8857142857142857,1.4
1148,0,0,0,0,24.337255385120844,51.75191824609677,1.0,28.170325194904756,49.00305961108031,0.0,0,1,0,1,0,-2.748858635016462,,,0.0,0.0,1.0,1.0,25.50634167710494,1.0,2.0,14.0,19.0,0.0,0.0,1.625,1.45,3.1666666666666665,1.3417721518987342
1149,1,0,1,1,11.255535705729756,44.25552886096224,1.0,9.421138011047455,35.66671458003929,0.0,0,1,1,0,0,-8.588814280922948,,,0.0,1.0,0.0,2.0,22.494643969417577,5.0,5.0,16.0,18.0,0.0,31.0,0.0,1.7142857142857142,1.3559322033898304,1.245
1150,0,1,1,0,18.502775553228336,42.336256049063294,1.0,26.420802617439097,50.08453287884077,1.0,1,0,0,1,1,7.748276829777477,,,0.0,1.0,0.0,2.0,19.504849517786127,7.0,7.0,27.0,31.0,0.0,0.0,0.0,0.0,2.0,1.0238095238095237
1151,1,0,0,0,24.337255385120844,45.337002128722695,1.0,14.751842953654078,37.66812460214789,0.0,1,0,1,0,0,-7.66887752657481,,,0.0,1.0,0.0,1.0,25.752753307733904,2.0,2.0,12.0,11.0,0.0,0.0,0.0,0.0,2.5,0.9996739130434783
1152,1,0,1,0,24.337255385120844,45.504014456148994,1.0,8.169914508853706,33.837792699370965,0.0,1,0,1,0,0,-11.66622175677803,,,0.0,0.0,1.0,2.0,19.99493487203707,0.0,0.0,6.0,7.0,0.0,15.0,0.0,1.25,2.6666666666666665,1.4855072463768115
1153,1,0,1,0,24.337255385120844,44.835965146443804,1.0,12.42188409070686,35.83646481447258,0.0,1,0,1,0,0,-8.999500331971225,,,0.0,0.0,0.0,2.0,14.568403184185849,7.0,7.0,26.0,26.0,0.0,0.0,1.0,0.0,4.0,1.2557471264367817
1154,0,0,1,0,24.337255385120844,45.085114684079755,1.0,30.919183829921216,52.17081801816601,1.0,0,1,0,1,1,7.085703334086258,,,0.0,0.0,1.0,2.0,19.88541859175753,4.0,4.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,1.1968503937007875
1155,0,1,1,0,9.837299876109707,29.667960327727467,1.0,12.087859435854261,38.00488716400748,0.0,0,1,0,1,1,8.336926836280005,,,0.0,0.0,1.0,2.0,6.1520770447031765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,0,0,0,0,22.67260792487183,59.83969554474082,1.0,25.840366331957537,47.16866191639801,0.0,0,1,0,1,0,-12.671033628342814,,,0.0,1.0,0.0,1.0,37.9747701869306,0.0,0.0,11.0,13.0,0.0,0.0,3.0,0.0,4.0,1.275735294117647
1157,1,0,1,0,21.92242140495698,59.83969554474082,1.0,24.172980964701534,46.00505143842789,1.0,1,0,1,0,0,-13.834644106312929,,,0.0,1.0,0.0,3.0,34.998665270334094,2.0,7.0,7.0,13.0,0.0,0.0,0.0,1.6666666666666667,1.1428571428571428,1.7191011235955056
1158,0,0,1,0,24.25511817491119,53.085278958500176,1.0,32.25528244933161,54.66778920853953,0.0,1,0,1,0,1,1.5825102500393573,,,0.0,0.0,0.0,3.0,26.50841564166273,4.0,4.0,15.0,25.0,0.0,0.0,0.0,1.0,1.0,1.127717391304348
1159,0,1,1,0,5.752342621682854,34.08694223700692,1.0,15.250142028925987,41.5011944119318,0.0,0,1,0,1,1,7.414252174924878,,,0.0,0.0,0.0,2.0,13.248732006817388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,0,1,0,0,15.671779708002218,38.33617391185308,1.0,23.33518142056305,45.75590190079194,0.0,0,1,0,1,1,7.419727988938856,,,0.0,1.0,0.0,1.0,15.92366715264516,6.0,6.0,22.0,23.0,0.0,0.0,4.0,1.0,1.0,1.2033898305084745
1162,0,1,0,0,9.256863590628145,36.34297761076545,1.0,8.509414977720281,58.34206041191811,0.0,0,1,1,0,1,21.99908280115266,,,0.0,0.0,1.0,2.0,14.593044347248746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,0,0,1,0,24.25511817491119,45.0029774738701,1.0,21.421384422678084,46.66762493411911,0.0,0,1,0,1,1,1.6646474602490127,,,0.0,0.0,1.0,2.0,19.534966494863003,5.0,6.0,21.0,24.0,0.0,0.0,2.25,1.0,2.5,1.1601731601731602
1164,0,0,0,0,24.25511817491119,52.25569313538266,1.0,31.918519887472023,57.00322388550073,0.0,0,1,0,1,1,4.747530750118072,,,0.0,1.0,0.0,1.0,30.752171502494917,3.0,3.0,12.0,18.0,0.0,0.0,2.75,0.0,0.0,1.435897435897436
1165,0,0,0,0,24.25511817491119,44.835965146443804,1.0,31.918519887472023,57.00322388550073,0.0,0,1,0,1,1,12.167258739056928,,,0.0,0.0,1.0,2.0,20.378241853015464,0.0,0.0,12.0,18.0,0.0,0.0,1.4166666666666667,0.0,3.0,1.2738095238095237
1166,0,0,0,0,24.25511817491119,44.589553515814835,1.0,1.5879860640533345,50.919594515972264,0.0,0,1,0,1,1,6.330041000157429,,,0.0,0.0,1.0,1.0,24.550812131665946,1.0,5.0,8.0,17.0,0.0,0.0,2.5625,1.5,4.777777777777778,1.394736842105263
1167,0,0,1,0,24.25511817491119,45.337002128722695,1.0,28.504349849757354,50.42403334770734,1.0,0,1,0,1,1,5.087031218984647,,,0.0,0.0,1.0,2.0,19.362478353422727,4.0,4.0,20.0,20.0,0.0,0.0,1.075,1.121212121212121,6.0,1.0965250965250966
1168,1,0,1,0,24.25511817491119,51.42336940525815,1.0,21.421384422678084,47.42328726804794,1.0,0,1,0,1,0,-4.000082137210209,,,0.0,1.0,0.0,3.0,24.507005619554132,2.0,2.0,5.0,14.0,0.0,0.0,1.5,0.0,0.0,2.0290697674418605
1170,0,0,0,0,24.170243057694545,54.591127812343856,1.0,25.421466559888295,46.08718864863755,0.0,0,1,0,1,0,-8.503939163706304,,,0.0,0.0,1.0,1.0,32.50716989397455,2.0,3.0,10.0,16.0,0.0,0.0,1.0,1.0,3.0,1.0868421052631578
1171,0,0,0,0,24.170243057694545,48.3377482083821,1.0,25.421466559888295,46.91951237876206,0.0,0,1,1,0,0,-1.418235829620047,,,0.0,0.0,0.0,2.0,24.906740042574455,7.0,7.0,23.0,23.0,0.0,0.0,0.5,1.0,0.0,0.8504672897196262
1172,0,0,1,0,24.170243057694545,54.42411548491756,1.0,18.42337625002567,43.25619280341143,0.0,1,0,0,1,0,-11.167922681506123,,,0.0,1.0,1.0,3.0,29.421548697098505,3.0,3.0,25.0,34.0,1.5,0.0,5.0,1.0384615384615385,1.6320754716981132,1.59375
1175,0,1,0,0,6.669541469024004,26.921839599717995,1.0,13.755244803110262,46.25146306905686,0.0,1,0,0,1,1,19.329623469338863,,,0.0,0.0,0.0,1.0,12.005722225644606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,0,0,0,0,14.502693416018126,44.08577862652895,1.0,13.922257130536561,39.669534624256485,0.0,0,1,0,1,0,-4.416244002272463,,,0.0,0.0,0.0,1.0,22.83962025229813,3.0,5.0,14.0,19.0,0.0,0.0,0.0,0.0,1.5,1.1951219512195121
1177,0,0,0,0,9.171988473411501,31.754245467052712,1.0,24.172980964701534,42.50600628349658,0.0,1,0,0,1,1,10.75176081644387,,,0.0,0.0,1.0,1.0,9.9824089474801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,0,1,0,0,7.586740316365154,27.587151002416203,1.0,22.66987001786484,48.838785190661,0.0,0,1,1,0,1,21.251634188244797,,,0.0,0.0,0.0,2.0,6.335516814171407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,0,1,1,0,15.419892263359275,35.25329062198402,1.0,12.75317083855247,45.42187724593934,0.0,0,1,0,1,1,10.168586623955317,,,0.0,0.0,1.0,2.0,10.773664072499777,1.0,1.0,7.0,26.97,0.0,0.0,1.0,0.0,0.0,1.67
1180,0,1,1,0,8.668213584125615,43.5026044340404,1.0,16.501365531119735,45.0029774738701,0.0,0,1,0,1,1,1.5003730398297022,,,0.0,0.0,1.0,2.0,18.434327878053622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,0,0,1,0,10.669623606234214,39.417647179613546,1.0,19.669123938205438,46.58548772390946,1.0,0,1,0,1,1,7.167840544295913,,,0.0,0.0,1.0,3.0,10.839373840667502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,0,0,0,0,13.834644106312929,55.08668898060878,1.0,13.005058283195412,38.00488716400748,0.0,0,1,1,0,0,-17.0818018166013,,,0.0,0.0,0.0,1.0,44.258266767969225,5.0,5.0,14.0,14.0,0.0,0.0,2.0,0.0,2.0,1.0
1183,0,0,0,0,24.0853679404779,51.66704312888013,1.0,24.75067934317611,49.25494705572325,0.0,0,1,0,1,0,-2.4120960731568752,,,0.0,0.0,1.0,1.0,29.75283544494411,4.0,5.0,19.0,22.0,0.0,0.0,0.625,2.0,2.8,1.0791666666666666
1184,1,0,1,0,24.0853679404779,53.83820338542201,1.0,13.002320376188424,39.836546951682784,1.0,1,0,0,1,0,-14.001656433739228,0.0,7.0,1.0,0.0,1.0,3.0,24.339993292127833,3.0,3.0,17.0,22.0,0.0,0.0,3.5,1.0,1.0,1.3161290322580645
1185,0,0,0,0,24.0853679404779,45.668288876568305,1.0,25.421466559888295,45.92017632121125,0.0,0,1,0,1,1,0.2518874446429427,,,0.0,0.0,1.0,1.0,25.50634167710494,4.0,4.0,16.0,17.0,0.0,0.0,0.25,0.0,4.625,1.2216494845360826
1186,0,0,0,0,24.0853679404779,46.00505143842789,1.0,28.170325194904756,48.83604728365401,0.0,0,1,0,1,1,2.830995845226117,0.0,8.0,1.0,0.0,1.0,1.0,24.75067934317611,3.0,3.0,20.0,23.0,0.0,0.0,2.75,1.3846153846153846,2.0,1.078125
1188,0,0,0,0,24.0853679404779,48.003723553529504,1.0,25.33659144267165,50.919594515972264,0.0,0,1,1,0,1,2.9158709624427606,,,0.0,0.0,0.0,1.0,25.50634167710494,3.0,7.0,19.0,25.0,0.0,0.0,1.625,1.3333333333333333,6.0,1.1068702290076335
1189,0,1,1,0,6.086367276535452,33.591381068742,1.0,31.754245467052712,58.50633483233742,0.0,0,1,0,1,1,24.91495376359542,,,0.0,0.0,1.0,3.0,3.3402465485259794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,0,0,0,0,24.0853679404779,48.83604728365401,1.0,25.421466559888295,46.08718864863755,0.0,0,1,0,1,0,-2.748858635016462,,,0.0,0.0,1.0,2.0,22.929971183528753,1.0,1.0,12.0,18.0,0.0,0.0,0.0,1.0,1.5,1.2361111111111112
1191,0,0,0,0,9.087113356194857,38.922086011348625,1.0,31.66937034983607,50.92233242297925,0.0,0,1,0,1,1,12.000246411630629,,,0.0,0.0,1.0,1.0,19.75399905542208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,0,1,0,0,10.58474848901757,33.33675571709207,1.0,13.251469913824376,36.586651334387426,0.0,0,1,0,1,1,3.2498956172953584,,,0.0,0.0,0.0,2.0,5.273208895459866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,0,0,0,0,24.003230730268246,54.42411548491756,1.0,9.336262893830812,32.66596850037988,0.0,1,0,0,1,0,-21.75814698453767,,,0.0,0.0,0.0,1.0,37.75299971936453,0.0,0.0,9.0,13.0,0.0,0.0,4.0,0.0,0.0,1.2321428571428572
1196,0,0,1,0,8.41906404648966,29.166923345448573,1.0,12.58615851112617,33.41889292730173,0.0,0,1,0,1,1,4.251969581853152,,,0.0,0.0,1.0,1.0,8.922838935775546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,0,0,0,0,24.003230730268246,45.668288876568305,1.0,28.170325194904756,49.00305961108031,0.0,0,1,0,1,1,3.334770734512002,,,0.0,1.0,1.0,1.0,24.50974352656112,3.0,3.0,13.0,22.0,0.0,0.0,1.5833333333333333,1.15,1.9090909090909092,1.2777777777777777
1198,0,0,0,0,24.003230730268246,47.0043874959787,1.0,28.170325194904756,49.00305961108031,0.0,0,1,0,1,1,1.9986721151016105,,,0.0,0.0,1.0,1.0,25.50634167710494,2.0,3.0,13.0,16.0,0.0,0.0,1.1666666666666667,1.3823529411764706,1.56,1.244047619047619
1199,0,0,0,0,24.003230730268246,45.668288876568305,1.0,28.170325194904756,49.00305961108031,0.0,0,1,0,1,1,3.334770734512002,,,0.0,0.0,1.0,1.0,24.507005619554132,2.0,2.0,14.0,16.0,0.0,0.0,2.0,1.09375,4.761904761904762,1.3757575757575757
1200,0,0,0,0,24.003230730268246,46.08718864863755,1.0,8.169914508853706,34.752253639705124,0.0,1,0,0,1,0,-11.33493500893242,,,0.0,1.0,1.0,1.0,24.507005619554132,3.0,3.0,14.0,19.0,0.0,0.0,0.5,1.0833333333333333,1.1153846153846154,1.2303370786516854
1201,0,0,1,0,24.003230730268246,45.75316399378495,1.0,28.170325194904756,49.00305961108031,0.0,0,1,0,1,1,3.2498956172953584,,,0.0,0.0,1.0,1.0,24.665804225959466,2.0,5.0,6.0,9.0,0.0,0.0,0.5,2.0,1.3333333333333333,1.7
1202,0,0,0,0,24.003230730268246,50.005133575638105,1.0,28.170325194904756,49.00305961108031,0.0,0,1,0,1,0,-1.0020739645577939,,,0.0,0.0,1.0,1.0,28.507087756764342,0.0,0.0,11.0,25.0,0.0,0.0,1.0,1.5952380952380953,1.0833333333333333,1.7109375
1203,0,0,1,0,24.003230730268246,46.17206376585419,1.0,28.170325194904756,49.00305961108031,0.0,0,1,0,1,1,2.830995845226117,,,0.0,0.0,1.0,2.0,19.52401486683505,0.0,0.0,2.0,5.0,0.0,0.0,2.3333333333333335,1.1666666666666667,2.5,1.8372093023255813
1207,0,0,1,0,24.003230730268246,45.58888957336564,1.0,3.7509325995742553,42.256856745860624,0.0,1,0,0,1,0,-3.3320328275050137,0.0,7.0,1.0,0.0,0.0,3.0,7.258191475526534,5.0,5.0,15.0,17.0,0.0,0.0,1.5,1.1944444444444444,1.3333333333333333,1.164021164021164
1208,0,0,0,0,24.003230730268246,45.42187724593934,1.0,28.170325194904756,49.00305961108031,0.0,0,1,0,1,1,3.5811823651409678,,,0.0,0.0,1.0,1.0,25.0381595789099,0.0,0.0,11.0,19.0,0.0,0.0,0.5,0.5,1.0,1.5661764705882353
1209,0,0,1,0,24.003230730268246,46.42395121049714,1.0,3.7509325995742553,42.256856745860624,0.0,1,0,0,1,0,-4.1670944646365085,,,0.0,0.0,1.0,1.0,24.75067934317611,8.0,8.0,27.0,27.0,0.0,0.0,0.0,1.3333333333333333,1.25,1.25
1217,1,0,0,0,23.918355613051602,45.0029774738701,1.0,22.42345838723588,43.08644256897814,0.0,1,0,1,0,0,-1.9165349048919553,,,0.0,0.0,0.0,2.0,20.799879532091694,2.0,2.0,17.0,36.0,0.0,31.5,1.5,1.131578947368421,7.0,1.0707317073170732
1218,0,0,1,0,23.918355613051602,51.59038173268445,1.0,25.33659144267165,53.668453150988725,0.0,0,1,0,1,1,2.0780714183042774,,,0.0,1.0,0.0,1.0,0.0,2.0,3.0,11.0,18.0,0.0,0.0,2.357142857142857,2.25,1.7142857142857142,1.151685393258427
1219,0,1,1,0,9.752424758893063,34.004805026797264,1.0,11.337672915939411,43.25619280341143,0.0,0,1,1,0,1,9.251387776614168,,,0.0,0.0,0.0,2.0,10.425949882612237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,1,0,1,0,23.918355613051602,46.50608842070679,1.0,24.25511817491119,48.91818449386366,0.0,0,1,1,0,1,2.4120960731568752,,,0.0,0.0,0.0,2.0,24.75067934317611,10.0,10.0,21.0,21.0,0.0,31.0,1.0,1.5625,1.1166666666666667,1.0894495412844036
1221,1,0,1,0,23.836218402841947,44.66621491201052,1.0,8.169914508853706,33.837792699370965,0.0,1,0,1,0,0,-10.828422212639548,,,0.0,0.0,0.0,3.0,16.892886233119093,3.0,3.0,15.0,20.0,0.0,0.0,3.5,0.0,9.0,1.2303030303030302
1222,1,0,1,0,23.836218402841947,47.0043874959787,1.0,21.002484650608842,51.17148196061521,1.0,0,1,1,0,1,4.1670944646365085,0.0,4.0,1.0,1.0,0.0,2.0,24.75067934317611,5.0,5.0,15.0,18.0,0.0,31.5,0.0,0.0,1.2708333333333333,1.1227272727272728
1223,0,0,0,0,15.753916918211873,49.506834500366196,1.0,18.341239039816013,47.669698898676906,0.0,1,0,1,0,0,-1.8371356016892886,,,0.0,0.0,0.0,2.0,23.942996776114498,2.0,2.0,13.0,14.0,0.0,0.0,0.5,1.0,12.5,1.0806451612903225
1224,1,0,1,0,23.751343285625303,47.59029959547424,1.0,13.254207820831365,37.33683785430228,1.0,1,0,1,0,0,-10.25346174117196,,,0.0,0.0,0.0,2.0,25.50634167710494,2.0,2.0,7.0,13.0,0.0,31.0,0.0,0.0,1.6428571428571428,1.4241496598639456
1228,0,1,1,0,13.919519223529573,38.58532344948904,1.0,26.253790290012798,49.0057975180873,0.0,0,1,0,1,1,10.42047406859826,,,0.0,0.0,1.0,3.0,14.25628178538916,2.0,2.0,13.0,16.939999999999998,0.0,0.0,0.0,0.0,0.0,1.247272727272727
1229,1,0,1,0,24.0853679404779,52.422705462808956,1.0,12.169996646063916,35.00414108434807,0.0,1,0,1,0,0,-17.418564378460886,,,0.0,0.0,0.0,2.0,26.34140331423643,0.0,0.0,14.0,16.0,0.0,0.0,0.0,3.5,1.4285714285714286,1.2083333333333333
1230,1,0,1,0,24.003230730268246,46.66762493411911,1.0,25.421466559888295,53.337166403143115,1.0,1,0,1,0,1,6.669541469024004,,,0.0,0.0,0.0,2.0,24.507005619554132,1.0,2.0,13.0,24.0,0.0,0.0,0.0,1.5,1.9,1.711111111111111
1231,0,1,1,0,14.168668761165527,38.58806135649603,1.0,14.839455977877712,43.25345489640444,0.0,0,1,0,1,1,4.665393539908417,,,0.0,0.0,0.0,2.0,15.92366715264516,3.0,6.5,3.0,6.5,0.0,0.0,2.0,0.0,0.0,1.6333333333333333
1232,0,0,1,0,23.751343285625303,53.75332826820537,1.0,22.338583270019235,48.42262332559875,0.0,0,1,0,1,0,-5.330704942606625,,,0.0,0.0,1.0,3.0,23.012108393738405,4.0,4.0,13.0,13.0,0.0,0.0,4.0,0.0,1.1666666666666667,1.313793103448276
1233,0,1,1,0,12.838045955769113,37.25743855109961,1.0,15.92366715264516,38.924823918355614,0.0,0,1,0,1,1,1.667385367256001,,,0.0,0.0,0.0,2.0,15.838792035428517,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
1234,0,1,1,0,18.42063834301868,42.421131166279935,1.0,22.754745135081485,48.67451077024169,0.0,0,1,0,1,1,6.2533796039617515,0.0,4.0,1.0,0.0,0.0,2.0,20.041479291155877,4.0,5.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,1.6517857142857142
1235,0,1,1,0,5.837217738899498,33.090344086463105,1.0,33.257356413889404,59.004633907609325,0.0,0,1,0,1,1,25.914289821146223,,,0.0,0.0,0.0,3.0,2.4613783992826685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,0,0,0,0,23.751343285625303,48.5047605358084,1.0,22.25644605980958,43.75175397167635,0.0,0,1,0,1,0,-4.75300656413205,,,0.0,0.0,1.0,2.0,19.0120262565282,3.0,3.0,17.0,21.0,0.0,0.0,0.75,1.0,2.8,1.0466666666666666
1237,0,0,0,0,23.751343285625303,46.50608842070679,1.0,25.421466559888295,46.42395121049714,0.0,0,1,0,1,0,-0.08213721020965523,,,0.0,0.0,1.0,2.0,18.12494438626392,1.0,1.0,12.0,21.0,0.0,0.0,0.8125,1.0,1.608695652173913,1.299492385786802
1238,0,0,0,0,23.33518142056305,44.83870305345079,1.0,29.503685907308157,51.08934475040555,0.0,0,1,0,1,1,6.250641696954763,,,0.0,0.0,1.0,2.0,17.44594344853077,3.0,7.0,15.0,28.0,0.0,0.0,0.25,0.8095238095238095,5.7727272727272725,1.3932584269662922
1239,0,0,0,0,23.751343285625303,44.504678398598195,1.0,24.337255385120844,45.085114684079755,0.0,0,1,0,1,1,0.5804362854815637,,,0.0,1.0,1.0,1.0,24.507005619554132,1.0,1.0,21.0,22.0,0.0,0.0,3.5,0.8076923076923077,1.5,1.0590277777777777
1245,1,0,0,0,23.751343285625303,48.08586076373916,1.0,32.25528244933161,55.91901271073328,0.0,1,0,1,0,1,7.83315194699412,,,0.0,0.0,0.0,1.0,25.50634167710494,4.0,4.0,19.0,19.0,0.0,0.0,0.0,0.5,0.0,1.0736842105263158
1247,0,0,0,0,23.751343285625303,53.92034059563167,1.0,25.002566787819053,47.751836108886565,0.0,0,1,0,1,0,-6.168504486745108,,,0.0,0.0,0.0,2.0,27.507751699213536,1.0,2.0,15.0,17.0,0.0,0.0,2.0,0.0,4.0,1.1371428571428572
1248,0,0,1,0,23.751343285625303,48.83604728365401,1.0,24.003230730268246,48.83604728365401,1.0,0,1,0,1,0,0.0,,,0.0,1.0,1.0,3.0,23.75408119263229,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,1.2607207207207207
1250,0,0,0,0,23.66646816840866,49.75324613099516,1.0,25.33659144267165,53.668453150988725,0.0,0,1,0,1,1,3.915207019993566,,,0.0,0.0,1.0,2.0,19.893632312778497,1.0,1.0,13.0,19.0,0.0,0.0,1.5,1.1,10.833333333333334,1.1888111888111887
1251,0,1,1,0,8.416326139482672,40.66887068180729,1.0,10.921511050877157,41.08777045387654,1.0,0,1,0,1,1,0.41889977206924167,,,0.0,0.0,1.0,2.0,17.25976577205555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,1,0,1,0,23.66646816840866,45.504014456148994,1.0,24.337255385120844,49.42195938314955,0.0,1,0,1,0,1,3.9179449270005544,,,0.0,0.0,0.0,2.0,24.75067934317611,7.0,7.0,22.0,28.0,0.0,29.5,1.0,1.875,1.4038461538461537,1.1319444444444444
1259,0,1,0,0,18.839538115087922,40.000821372102095,1.0,22.67260792487183,44.00090350931231,0.0,0,1,0,1,1,4.000082137210209,,,0.0,0.0,0.0,1.0,19.162611141912564,1.0,6.0,17.0,31.0,0.0,0.0,1.5,1.0,6.461538461538462,1.2254901960784315
1260,0,0,1,0,23.58980677221298,54.83753944297282,1.0,25.752753307733904,51.17148196061521,1.0,1,0,1,0,0,-3.6660574823576115,,,0.0,0.0,1.0,3.0,19.296768585255002,4.0,5.0,19.0,26.0,0.0,0.0,0.0,0.0,1.0,1.3235294117647058
1261,0,0,0,0,23.173644907150727,48.75391007344435,1.0,36.08835225911552,58.84035948719002,0.0,0,1,0,1,1,10.086449413745662,,,0.0,1.0,0.0,1.0,33.09308199347009,3.0,3.0,23.0,26.0,0.0,0.0,0.47,1.35,2.5,1.145077720207254
1262,0,0,1,0,23.58980677221298,53.58905384778606,1.0,12.835308048762124,39.256110666201224,0.0,1,0,1,0,0,-14.332943181584838,,,0.0,0.0,0.0,2.0,27.896534494205905,3.0,5.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,1.6036036036036037
1263,0,0,1,0,23.58980677221298,49.33708426593291,1.0,25.33659144267165,53.668453150988725,1.0,0,1,0,1,1,4.331368885055819,,,0.0,0.0,1.0,2.0,26.752089365284707,4.0,4.0,20.0,24.0,0.0,0.0,1.3333333333333333,1.05,1.8,1.2195945945945945
