Serial_Number,BSC_Indicator,Resigned,Is_MPT,Is_Re-Entry,Exp_at_Action,Age_at_Action,SUP_Is_MPT,SUP_Exp_at_Action,SUP_Age_at_Action,Is_SUP,SUP_Gender_F,SUP_Gender_M,Gender_F,Gender_M,SUP_Older_Than_EMP,Age_Diff_SUPvsEMP,EduAllowFinishedIn1y,EduAllowYearDiff,EDU_Allowance,House_Loan,Is_STEM,MAX_Degree,Year_After_Grad,count3M,days3M,count1Y,days1Y,VAC_DependentCare,VAC_Maternity,VAC_Others,VAC_Personal,VAC_Sick,VAC_Vacation
2080,0,0,1,0,14.228902715319274,41.4765532488689,1.0,13.144691540551825,34.72761247664223,1.0,0,1,1,0,0,-6.748940772226671,,,0.0,0.0,0.0,3.0,14.647802487388516,3.0,2.0,18.0,18.0,108.0,31.75,2.0,1.9,1.9,1.1573033707865168
2081,1,0,1,1,14.228902715319274,37.55860832186835,1.0,27.146347974291054,50.72794102548307,1.0,1,0,1,0,1,13.169332703614721,,,0.0,0.0,0.0,3.0,11.395168963086169,5.0,6.5,11.0,15.5,0.0,0.0,0.0,0.6538461538461539,1.1166666666666667,1.6888888888888889
2082,1,0,1,0,14.228902715319274,35.559936206766736,1.0,24.64390096990356,49.89561729535856,1.0,0,1,1,0,1,14.335681088591826,0.0,8.0,1.0,0.0,0.0,3.0,8.065874042588144,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1.0,1.0,1.14
2086,0,0,1,0,14.14402759810263,36.39225993689124,1.0,23.146265837080843,44.23088769789934,0.0,0,1,1,0,1,7.838627761008097,0.0,4.0,1.0,1.0,1.0,2.0,14.146765505109618,8.0,8.0,17.0,18.0,0.0,0.0,0.0,1.5,1.5,1.411764705882353
2087,0,0,1,0,14.14402759810263,35.726948534193035,1.0,27.39275960492002,51.47812754539792,0.0,1,0,1,0,1,15.751179011204885,,,0.0,1.0,0.0,2.0,14.064628294899963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.1590909090909092
2091,0,0,0,0,14.14402759810263,38.81256973106908,1.0,26.72744820222181,50.81281614269972,0.0,0,1,0,1,1,12.000246411630629,0.0,8.0,1.0,1.0,1.0,1.0,18.185178340417668,3.0,3.0,12.0,14.0,0.0,0.0,1.5,0.0,1.6666666666666667,1.2248062015503876
2101,0,0,1,0,14.14402759810263,37.39159599444205,1.0,8.14527334579081,32.063628958842415,0.0,0,1,1,0,0,-5.327967035599636,0.0,4.0,1.0,1.0,0.0,3.0,7.4799619430926025,6.0,8.0,10.0,12.0,0.0,0.0,1.0,2.25,1.3333333333333333,1.394736842105263
2102,1,0,1,0,14.14402759810263,35.726948534193035,1.0,23.477552584926453,52.81148825780132,0.0,1,0,0,1,1,17.084539723608287,,,0.0,1.0,0.0,3.0,7.395086825875959,0.0,0.0,9.0,9.0,0.0,0.0,7.0,0.0,1.15625,1.1815909090909091
2104,1,0,1,0,14.14402759810263,38.144520421363886,1.0,12.725791768482583,40.55935440152775,0.0,1,0,1,0,1,2.4148339801638636,,,0.0,0.0,0.0,2.0,16.063300410001574,0.0,0.0,7.0,11.0,0.0,30.0,2.0,1.75,1.3333333333333333,1.1386466165413534
2105,1,0,1,0,14.14402759810263,36.72628459174384,1.0,26.14427400973326,50.22964195021116,0.0,1,0,1,0,1,13.50335735846732,,,0.0,1.0,0.0,2.0,15.06396435245077,3.0,3.0,13.0,14.0,0.0,0.0,3.5,0.95,0.9766666666666667,1.0904907975460123
2107,1,0,1,0,14.14402759810263,39.72703067140325,1.0,12.725791768482583,40.55935440152775,0.0,1,0,1,0,1,0.8323237301245063,,,0.0,1.0,0.0,2.0,16.230312737427873,1.0,1.0,14.0,17.0,0.0,23.0,3.0,4.0,1.875,1.0216939890710381
2108,1,0,1,0,14.14402759810263,39.64489346119359,1.0,15.392513193289389,38.3087948417832,0.0,1,0,1,0,0,-1.3360986194103917,,,0.0,1.0,0.0,2.0,16.148175527218218,0.0,0.0,15.0,16.0,0.0,0.0,0.0,1.0,1.1875,1.0460693641618497
2109,1,0,1,0,14.14402759810263,38.81256973106908,1.0,11.146019425450215,33.81041362930108,0.0,1,0,1,0,0,-5.002156101768003,,,0.0,1.0,0.0,2.0,17.06263646755238,1.0,1.0,12.0,18.0,0.0,25.75,2.0,1.6666666666666667,1.0857142857142856,1.2182962962962962
2110,0,0,1,0,14.14402759810263,35.97883597883598,1.0,27.896534494205905,54.229724087421374,0.0,0,1,1,0,1,18.250888108585393,0.0,6.0,1.0,0.0,0.0,3.0,6.395750768325154,5.0,5.0,23.0,26.0,0.0,0.0,0.0,1.3,1.25,1.1058823529411765
2111,1,0,1,0,14.14402759810263,35.89669876862632,1.0,15.230976679877068,37.47647111165869,0.0,1,0,1,0,1,1.579772343032369,,,0.0,0.0,0.0,2.0,14.146765505109618,0.0,0.0,12.0,12.0,0.0,29.5,1.0,1.0625,1.1666666666666667,1.0177844311377247
2112,0,0,1,0,14.14402759810263,38.72769461385244,1.0,14.89695202502447,36.39225993689124,1.0,0,1,1,0,0,-2.335434676961197,,,0.0,1.0,0.0,2.0,14.146765505109618,2.0,7.0,8.0,16.5,0.0,0.0,0.0,0.0,1.125,1.6010144927536232
2115,1,0,1,0,14.14402759810263,36.55927226431754,1.0,23.477552584926453,52.81148825780132,1.0,1,0,1,0,1,16.25221599348378,,,0.0,1.0,0.0,2.0,14.981827142241114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,1.3357142857142856
2121,1,0,1,0,14.061890387892975,35.81182365140968,1.0,25.306474465594775,52.55960081315838,1.0,1,0,1,0,1,16.7477771617487,,,0.0,0.0,0.0,3.0,8.728447538279362,4.0,10.0,12.0,30.5,0.0,0.0,0.0,0.75,0.76,1.7142857142857142
2122,1,0,1,0,14.061890387892975,45.1453486382335,1.0,26.062136799523604,55.97924666488703,0.0,1,0,1,0,1,10.833898026653525,,,0.0,1.0,0.0,3.0,16.479462275063828,4.0,4.0,12.0,15.0,0.0,21.0,2.0,0.0,1.1428571428571428,1.875
2123,1,0,0,0,14.061890387892975,36.72628459174384,1.0,9.894795923256467,37.81049576651129,0.0,1,0,1,0,1,1.084211174767449,,,0.0,1.0,0.0,2.0,14.146765505109618,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0373563218390804
2124,0,0,0,0,14.061890387892975,37.81049576651129,1.0,26.72744820222181,50.81281614269972,0.0,0,1,0,1,1,13.002320376188424,0.0,6.0,1.0,1.0,1.0,2.0,15.066702259457758,5.0,6.0,14.0,18.0,0.0,0.0,2.75,0.0,2.0,1.3615384615384616
2128,1,0,1,0,14.061890387892975,36.47713505410789,1.0,9.894795923256467,37.81049576651129,0.0,1,0,1,0,1,1.3333607124034033,,,0.0,1.0,0.0,2.0,14.146765505109618,0.0,0.0,11.0,12.0,0.0,0.0,0.5,0.0,1.25,1.1338582677165354
2132,1,0,1,0,13.97701527067633,36.64414738153419,1.0,12.391767113629985,43.39308815376086,1.0,1,0,1,0,1,6.748940772226671,0.0,9.0,1.0,1.0,0.0,3.0,9.065210100138948,2.0,5.0,7.0,18.0,0.0,0.0,0.5,0.0,4.4,2.4358974358974357
2133,1,0,1,0,13.97701527067633,36.47713505410789,1.0,26.062136799523604,55.97924666488703,1.0,1,0,1,0,1,19.50211161077914,0.0,9.0,1.0,1.0,0.0,3.0,8.980334982922304,5.0,7.0,22.0,27.0,22.0,30.25,1.0,0.9545454545454546,1.337837837837838,1.2077922077922079
2134,1,0,1,1,10.727119653380973,39.81190578861989,1.0,23.146265837080843,56.23113410952997,0.0,1,0,1,0,1,16.41922832091008,,,0.0,0.0,0.0,2.0,15.562263427722677,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.9642857142857143,1.203125
2136,1,0,1,1,13.22956665776847,38.81256973106908,1.0,14.727201790591183,40.30746695688481,1.0,1,0,0,1,1,1.4948972258157252,0.0,11.0,1.0,0.0,0.0,3.0,8.646310328069706,3.0,3.0,15.0,19.0,0.0,0.0,3.3333333333333335,0.9545454545454546,0.9807692307692307,1.5135135135135136
2137,0,0,1,0,13.97701527067633,38.144520421363886,1.0,25.895124472097304,50.97982847012601,1.0,1,0,1,0,1,12.835308048762124,,,0.0,1.0,0.0,3.0,14.647802487388516,4.0,9.0,16.0,29.0,0.0,19.5,1.5,0.0,1.1486486486486487,1.864864864864865
2138,1,0,1,0,13.97701527067633,37.97750809393759,1.0,25.895124472097304,50.72794102548307,1.0,0,1,0,1,1,12.75043293154548,0.0,9.0,1.0,1.0,0.0,2.0,15.148839469667413,1.0,5.0,14.0,27.0,0.0,0.0,2.0,0.5,1.2037037037037037,1.651913043478261
2140,1,0,1,0,13.97701527067633,45.23022375545015,1.0,27.644647049562963,53.23038802987057,1.0,0,1,1,0,1,8.000164274420419,,,0.0,0.0,0.0,3.0,14.146765505109618,1.0,1.0,5.0,7.0,26.0,0.0,2.0,126.0,1.1469999999999998,1.8472222222222223
2145,1,0,1,0,13.894878060466676,54.645885952483624,1.0,13.642990615823734,40.644229518744396,0.0,1,0,0,1,0,-14.001656433739228,0.0,2.0,1.0,1.0,0.0,2.0,30.147094053950457,3.0,3.0,10.0,12.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.3444444444444446
2146,1,0,1,0,13.894878060466676,39.72703067140325,1.0,26.645310992012156,49.725867060925275,0.0,1,0,1,0,1,9.99883638952203,,,0.0,0.0,1.0,3.0,14.480790159962217,4.0,5.0,17.0,23.0,32.0,31.0,2.0,1.4,1.5,1.536231884057971
2147,1,0,1,0,13.894878060466676,39.97891811604619,1.0,27.644647049562963,53.23038802987057,1.0,0,1,1,0,1,13.251469913824376,,,0.0,1.0,0.0,3.0,14.146765505109618,4.0,5.5,18.0,37.5,0.0,0.0,0.5,1.0,1.3409090909090908,1.232
2149,1,0,1,0,13.894878060466676,41.230141618239934,1.0,11.644318500722123,40.978254173596994,0.0,1,0,0,1,0,-0.2518874446429427,,,0.0,1.0,0.0,3.0,15.148839469667413,4.0,4.0,11.0,17.0,0.0,0.0,0.0,2.0,0.0,1.7179487179487178
2150,1,0,1,0,13.894878060466676,47.06462145013245,1.0,22.062054662313393,48.06395750768325,1.0,0,1,0,1,1,0.9993360575508052,,,0.0,1.0,0.0,3.0,14.146765505109618,2.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,1.5588235294117647
2153,1,0,1,0,13.894878060466676,38.062383211154234,1.0,11.644318500722123,40.978254173596994,0.0,1,0,1,0,1,2.9158709624427606,,,0.0,1.0,0.0,2.0,15.562263427722677,3.0,3.0,6.0,18.0,0.0,0.0,0.0,1.0,1.1153846153846154,1.651685393258427
2154,1,0,1,0,13.894878060466676,36.64414738153419,1.0,29.81033149209087,54.56101083526698,0.0,0,1,1,0,1,17.916863453732795,0.0,5.0,1.0,1.0,0.0,3.0,5.442959129893153,5.0,5.0,5.0,5.0,0.0,24.5,2.0,1.0,1.15,1.1117164179104477
2157,0,0,1,1,12.252133856273572,39.58739741404683,1.0,26.754827272291696,50.6731828853433,0.0,0,1,1,0,1,11.085785471296468,,,0.0,0.0,0.0,3.0,9.673025455690398,0.0,0.0,8.0,10.0,10.0,30.0,2.0,0.0,1.0,1.7741935483870968
2158,0,0,1,0,13.894878060466676,37.47647111165869,1.0,27.146347974291054,49.306967288856036,0.0,0,1,1,0,1,11.830496177197341,0.0,11.0,1.0,1.0,1.0,3.0,11.02555151714272,1.0,1.0,9.0,9.0,0.0,0.0,0.0,1.0,2.9166666666666665,1.4390243902439024
2160,1,0,1,1,11.978343155574722,36.64414738153419,1.0,13.642990615823734,40.644229518744396,0.0,1,0,1,0,1,4.000082137210209,,,0.0,0.0,0.0,3.0,7.646974270518902,1.0,5.0,7.0,15.0,123.0,0.0,0.47,0.0,1.1111111111111112,1.4069565217391304
2161,1,0,1,0,13.894878060466676,43.727112808613455,1.0,25.895124472097304,50.72794102548307,0.0,0,1,1,0,1,7.000828216869614,,,0.0,1.0,0.0,2.0,22.146929779530037,3.0,4.0,9.0,11.0,0.0,30.0,0.0,0.0,1.8,1.5398230088495575
2178,0,0,1,1,11.978343155574722,36.97817203638679,1.0,14.393177135738584,40.39234207410145,0.0,1,0,1,0,1,3.414170037714669,,,0.0,1.0,0.0,3.0,7.395086825875959,0.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,0.9736842105263158,1.121212121212121
2180,0,0,1,0,13.894878060466676,36.06371109605262,1.0,13.894878060466676,40.39234207410145,0.0,1,0,1,0,1,4.328630978048831,0.0,10.0,1.0,1.0,0.0,3.0,7.395086825875959,0.0,0.0,10.0,12.0,0.0,0.0,2.0,0.0,1.0,1.2991452991452992
2186,0,0,1,0,13.810002943250032,38.3087948417832,1.0,24.230477011848294,49.725867060925275,1.0,1,0,0,1,1,11.417072219142076,0.0,8.0,1.0,1.0,1.0,3.0,7.9809989253715,1.0,5.0,9.0,22.0,0.0,0.0,0.0,1.5,1.0,2.1
2190,1,0,1,0,13.810002943250032,39.56001834397695,1.0,28.230559149058504,54.478873625057325,0.0,0,1,1,0,1,14.918855281080377,,,0.0,1.0,0.0,3.0,14.981827142241114,3.0,7.0,8.0,15.0,0.0,26.0,2.0,0.0,0.625,1.6958762886597938
2192,1,0,1,0,13.810002943250032,40.063793233262835,1.0,25.895124472097304,50.72794102548307,0.0,0,1,1,0,1,10.664147792220238,0.0,12.0,1.0,1.0,0.0,3.0,10.14668336789941,1.0,1.0,8.0,10.5,0.0,0.0,5.0,3.0,1.1109090909090908,1.2455833333333333
2193,1,0,1,1,13.642990615823734,40.4772171913181,1.0,22.062054662313393,48.06395750768325,1.0,0,1,1,0,1,7.586740316365154,,,0.0,1.0,1.0,3.0,18.56300950738208,2.0,2.0,7.0,9.0,0.0,30.0,2.0,2.375,1.236842105263158,2.1044776119402986
2199,1,0,1,0,13.810002943250032,47.81207006304031,1.0,27.477634722136663,54.062711759995075,1.0,1,0,1,0,1,6.250641696954763,,,0.0,1.0,0.0,3.0,15.480126217513023,1.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,2.4242424242424243
2206,1,0,1,0,13.810002943250032,43.30821303654422,1.0,9.72504568882318,35.97883597883598,0.0,1,0,0,1,0,-7.329377057708235,,,0.0,1.0,0.0,3.0,14.395915042745573,1.0,1.0,9.0,17.0,0.0,0.0,3.5,1.0,1.3529411764705883,1.9281818181818182
2207,0,0,1,0,13.810002943250032,38.97958205849538,1.0,14.979089235234126,43.064539312922236,0.0,1,0,1,0,1,4.084957254426853,,,0.0,1.0,0.0,3.0,8.394422883426765,3.0,3.0,20.0,22.5,0.0,0.0,0.0,3.0,1.2820512820512822,1.683673469387755
2208,1,0,1,0,13.810002943250032,38.89744484828573,1.0,9.894795923256467,37.81049576651129,0.0,1,0,1,0,0,-1.0869490817744376,,,0.0,1.0,1.0,2.0,16.23305064443486,1.0,4.0,17.0,24.0,1.0,0.0,0.0,0.0,0.8675999999999999,1.1297109826589595
2209,1,0,1,0,13.810002943250032,39.47788113376729,1.0,11.230894542666858,39.56001834397695,0.0,1,0,1,0,1,0.08213721020965523,,,0.0,1.0,0.0,1.0,18.981909279451322,3.0,3.0,16.0,19.0,0.0,0.0,0.0,1.125,1.2075471698113207,1.1551724137931034
2210,0,0,0,0,13.810002943250032,45.30688515164582,1.0,6.393012861318165,34.56060014921593,0.0,0,1,0,1,0,-10.746285002429893,,,0.0,1.0,1.0,2.0,10.395832905535363,5.0,6.0,14.0,18.0,0.0,0.0,2.6666666666666665,1.0,0.0,1.2083333333333333
2214,1,0,1,0,13.810002943250032,46.9797463329158,1.0,13.642990615823734,44.6443116559546,0.0,1,0,1,0,0,-2.335434676961197,,,0.0,0.0,1.0,2.0,24.479626549484248,2.0,6.0,5.0,9.0,0.0,24.0,5.0,0.0,1.0,1.1841538461538461
2215,1,0,1,0,13.810002943250032,37.14518436381308,1.0,3.3073916644421173,47.23163377755875,0.0,0,1,0,1,1,10.086449413745662,,,0.0,1.0,0.0,2.0,14.146765505109618,4.0,4.0,15.0,20.0,0.0,0.0,2.0,0.5,1.5,1.7142857142857142
2223,1,0,1,0,13.725127826033388,37.14518436381308,1.0,10.811994770597616,37.72562064929465,1.0,1,0,1,0,1,0.5804362854815637,,,0.0,0.0,0.0,2.0,15.148839469667413,3.0,4.0,11.0,17.0,0.0,0.0,0.0,0.0,1.3888888888888888,1.6666666666666667
2224,1,0,1,0,13.642990615823734,41.230141618239934,1.0,24.392013525260616,48.23096983510955,0.0,1,0,1,0,1,7.000828216869614,,,0.0,0.0,1.0,2.0,14.228902715319274,4.0,9.0,20.0,32.0,0.0,0.0,5.0,0.0,1.0521052631578947,1.3571428571428572
2225,1,0,1,0,13.642990615823734,45.30688515164582,1.0,13.642990615823734,40.644229518744396,0.0,1,0,1,0,0,-4.662655632901428,,,0.0,1.0,0.0,2.0,15.64713854493932,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.9615384615384616,1.0922222222222222
2226,1,0,1,0,13.642990615823734,40.39234207410145,1.0,9.229484520558259,38.72769461385244,0.0,1,0,1,0,0,-1.6646474602490127,,,0.0,1.0,0.0,2.0,18.72728392780139,4.0,6.0,20.0,24.0,21.083333333333332,30.5,3.5,62.0,1.191111111111111,1.238709677419355
2229,1,0,1,0,13.642990615823734,41.063129290813634,1.0,12.895542002915871,46.478709350636905,1.0,1,0,1,0,1,5.415580059823268,0.0,7.0,1.0,1.0,0.0,3.0,6.9816628678206945,4.0,6.0,11.0,14.0,0.0,0.0,5.0,0.9444444444444444,0.9463157894736842,1.373015873015873
2230,1,0,1,0,13.642990615823734,44.6443116559546,1.0,13.642990615823734,40.4772171913181,1.0,1,0,1,0,0,-4.1670944646365085,,,0.0,1.0,1.0,3.0,15.06396435245077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,1,0,1,0,13.642990615823734,40.644229518744396,1.0,13.642990615823734,41.14526650102329,0.0,1,0,1,0,1,0.5010369822788969,,,0.0,1.0,0.0,3.0,15.06396435245077,4.0,3.0,18.0,18.0,63.0,31.5,2.0,1.0,1.3452173913043477,1.0785526315789473
2234,1,0,1,0,13.642990615823734,39.81190578861989,1.0,8.810584748489017,34.47846293900628,0.0,1,0,1,0,0,-5.333442849613613,0.0,6.0,1.0,1.0,0.0,2.0,16.391849250840195,7.0,8.0,21.0,24.0,0.0,0.0,0.0,0.0,5.285714285714286,1.0854430379746836
2242,1,0,1,1,3.726291436511359,36.64414738153419,1.0,27.644647049562963,53.23038802987057,1.0,0,1,1,0,1,16.58624064833638,,,0.0,1.0,0.0,2.0,14.061890387892975,2.0,1.5,15.0,18.5,0.0,23.0,1.25,1.0,0.9354838709677419,1.4473684210526316
2250,1,0,1,0,13.642990615823734,39.39300601655065,1.0,9.229484520558259,38.72769461385244,0.0,1,0,1,0,0,-0.6653114026982073,0.0,6.0,1.0,1.0,0.0,3.0,5.965899368227958,2.0,2.0,13.0,17.0,1.0,32.0,16.0,1.3528571428571428,1.1142307692307691,1.5222522522522521
2251,0,0,1,0,13.642990615823734,44.55943653873796,1.0,28.72612031732342,54.645885952483624,0.0,0,1,0,1,1,10.086449413745662,,,0.0,1.0,0.0,3.0,16.977761350335737,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.694,0.9646666666666667,1.5105434782608695
2252,1,0,1,0,13.642990615823734,40.811241846170695,1.0,11.146019425450215,33.81041362930108,0.0,1,0,1,0,0,-7.000828216869614,,,0.0,1.0,0.0,3.0,14.30830201852194,0.0,0.0,4.0,14.0,0.0,0.0,5.0,0.0,4.076923076923077,1.5106593406593407
2255,1,0,1,0,13.642990615823734,40.644229518744396,1.0,34.06230107394402,56.30779550572565,1.0,0,1,1,0,1,15.663565986981252,0.0,11.0,1.0,0.0,0.0,3.0,11.148757332457203,1.0,1.0,6.0,14.0,0.0,0.0,0.5,0.0,0.9969999999999999,1.7692307692307692
2257,1,0,1,0,13.642990615823734,41.4765532488689,1.0,13.06255433034217,38.393669958999844,1.0,1,0,1,0,0,-3.0828832898690597,,,0.0,1.0,0.0,3.0,14.061890387892975,1.0,1.0,9.0,19.0,0.0,0.0,1.5,0.0,0.8928571428571429,1.361509433962264
2260,1,0,1,0,13.642990615823734,47.393170290971064,1.0,32.47705291689768,58.72810529990349,0.0,1,0,1,0,1,11.33493500893242,0.0,7.0,1.0,1.0,0.0,3.0,19.899108126792473,2.0,4.0,13.0,22.0,0.0,0.0,0.0,1.0,0.87125,1.1604697986577182
2262,0,0,1,0,13.642990615823734,39.23146950313833,1.0,32.14576616905207,53.64381198792583,0.0,0,1,1,0,1,14.412342484787505,0.0,9.0,1.0,1.0,0.0,3.0,14.395915042745573,2.0,9.0,6.0,22.0,61.0,0.0,0.0,1.0,1.3478260869565217,2.1076923076923078
2264,1,0,1,0,13.642990615823734,58.81298041712013,1.0,9.72504568882318,35.97883597883598,0.0,1,0,1,0,0,-22.834144438284152,,,0.0,1.0,0.0,1.0,40.148668350479475,5.0,7.0,21.0,27.0,0.0,0.0,5.0,1.0476190476190477,1.5,1.763157894736842
2267,1,0,1,0,13.642990615823734,44.89619910059755,1.0,13.06255433034217,38.64555740364278,0.0,0,1,1,0,0,-6.250641696954763,0.0,4.0,1.0,1.0,0.0,2.0,20.230394874638083,2.0,2.0,10.0,11.0,0.0,0.0,0.0,1.5,0.9166666666666666,1.14651376146789
2268,1,0,1,0,13.642990615823734,48.06395750768325,1.0,28.643983107113765,54.14484897020473,0.0,0,1,0,1,1,6.080891462521476,,,0.0,1.0,0.0,2.0,25.14767585918944,2.0,2.0,6.0,14.0,0.0,0.0,3.0,1.0,1.375,1.9642857142857142
2269,1,0,1,0,13.642990615823734,41.14526650102329,1.0,13.642990615823734,40.4772171913181,1.0,1,0,1,0,0,-0.6680493097051958,,,0.0,1.0,0.0,3.0,15.64713854493932,8.0,12.5,17.0,21.0,0.0,0.0,0.0,1.25,1.0337037037037038,1.1363815789473684
2272,0,1,1,0,13.50061945146033,35.83646481447258,1.0,9.582674524459776,35.83646481447258,0.0,1,0,1,0,0,0.0,,,0.0,0.0,0.0,2.0,14.004394340746217,6.0,6.0,21.0,21.0,1.9,30.75,1.3333333333333333,3.625,0.9093055555555556,1.1099418604651163
2275,0,0,1,1,5.144527266131406,35.97883597883598,1.0,9.72504568882318,33.14510222660287,0.0,0,1,0,1,0,-2.833733752233105,,,0.0,1.0,0.0,3.0,9.065210100138948,7.0,6.5,24.0,25.0,0.0,0.0,1.0,0.0,1.4705882352941178,1.1637931034482758
2279,1,0,1,0,13.642990615823734,36.72628459174384,1.0,25.895124472097304,50.72794102548307,0.0,0,1,1,0,1,14.001656433739228,0.0,8.0,1.0,1.0,0.0,3.0,7.729111480728557,4.0,6.0,15.0,18.0,24.0,30.5,2.0,1.0,2.3333333333333335,1.183431952662722
2280,0,0,1,0,13.642990615823734,43.146676523131894,1.0,15.307638076072747,40.14593044347249,0.0,0,1,0,1,0,-3.0007460796594043,,,0.0,0.0,0.0,3.0,17.98257322190052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,0,0,0,0,13.55811549860709,36.47713505410789,1.0,25.725374237664017,48.47738146573852,0.0,0,1,0,1,1,12.000246411630629,,,0.0,1.0,1.0,2.0,13.933208758564515,0.0,0.0,4.0,4.0,0.0,0.0,2.3333333333333335,3.0,1.0,1.046875
2283,1,0,1,0,13.55811549860709,43.146676523131894,1.0,14.560189463164884,40.811241846170695,0.0,1,0,1,0,0,-2.335434676961197,,,0.0,1.0,0.0,2.0,19.14892160687762,0.0,0.0,11.0,11.0,0.0,31.0,0.0,1.0,1.0,1.189516129032258
2284,1,0,1,0,13.55811549860709,38.478545076216484,1.0,12.725791768482583,40.55935440152775,0.0,1,0,1,0,1,2.080809325311266,,,0.0,0.0,0.0,2.0,13.897615967473664,1.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0769230769230769,1.083969465648855
2288,1,0,1,0,13.475978288397435,42.1446025585741,1.0,9.144609403341615,34.06230107394402,0.0,1,0,0,1,0,-8.082301484630074,,,0.0,1.0,0.0,2.0,17.72794787025059,3.0,3.0,12.0,10.0,0.0,0.0,0.0,0.9285714285714286,0.9090909090909091,1.1235955056179776
2289,0,0,1,0,13.475978288397435,45.23022375545015,1.0,28.72612031732342,54.645885952483624,0.0,0,1,0,1,1,9.415662197033479,,,0.0,0.0,0.0,3.0,16.646474602490127,1.0,1.0,8.0,11.0,0.0,0.0,1.8571428571428572,1.625,1.7,1.3773584905660377
2290,0,0,1,0,13.475978288397435,39.896780905836536,1.0,27.146347974291054,49.306967288856036,1.0,0,1,1,0,1,9.4101863830195,0.0,10.0,1.0,1.0,0.0,3.0,10.981745005030904,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,1.0,1.5493827160493827
2292,0,1,1,0,13.166594796607733,41.6682067393581,1.0,8.082301484630074,34.251216657426234,0.0,1,0,0,1,0,-7.416990081931867,,,0.0,0.0,0.0,3.0,13.755244803110262,2.0,120.0,29.0,177.5,0.0,0.0,1.7,1.0833333333333333,3.088607594936709,1.4482758620689655
2294,1,0,1,0,13.475978288397435,45.81066004093171,1.0,3.3073916644421173,47.23163377755875,0.0,0,1,1,0,1,1.4209737366270354,,,0.0,0.0,0.0,3.0,16.066038317008562,3.0,5.0,20.0,24.0,1.0,0.0,1.0,1.05,1.4607843137254901,1.3211494252873563
2298,1,0,1,0,13.475978288397435,44.8113239833809,1.0,15.307638076072747,39.72703067140325,0.0,1,0,0,1,0,-5.0842933119776585,,,0.0,1.0,0.0,3.0,15.233714586884057,11.0,8.0,21.0,18.0,0.0,0.0,0.0,0.0,0.9297222222222222,1.310077519379845
2301,1,0,1,0,13.475978288397435,42.812651868279296,1.0,28.643983107113765,54.14484897020473,0.0,0,1,1,0,1,11.332197101925432,,,0.0,1.0,0.0,2.0,16.18376831830907,1.0,1.0,10.0,29.0,0.0,28.333333333333332,0.0,2.0,1.5217391304347827,1.6582278481012658
2302,0,0,1,1,12.391767113629985,35.559936206766736,1.0,12.230230600217663,37.81049576651129,0.0,1,0,1,0,1,2.2505595597445534,,,0.0,0.0,0.0,3.0,8.646310328069706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.4555555555555555
2303,0,0,1,0,13.475978288397435,39.81190578861989,1.0,23.146265837080843,44.23088769789934,1.0,0,1,1,0,1,4.418981909279451,,,0.0,1.0,1.0,3.0,15.39525110029638,1.0,1.0,7.0,12.0,0.0,0.0,0.0,0.75,0.9404761904761905,1.8596491228070176
2307,1,0,1,0,13.475978288397435,35.231387365928114,1.0,9.229484520558259,38.72769461385244,0.0,1,0,1,0,1,3.4963072479243245,,,0.0,1.0,0.0,2.0,14.146765505109618,3.0,2.5,13.0,19.5,13.0,31.0,0.0,1.2142857142857142,1.5166666666666666,1.763157894736842
2308,1,0,1,0,13.475978288397435,45.23022375545015,1.0,28.643983107113765,54.14484897020473,0.0,0,1,0,1,1,8.914625214754581,,,0.0,0.0,0.0,2.0,14.899689932031459,4.0,6.0,12.0,20.0,0.0,0.0,2.0,7.0,1.1764705882352942,1.3814432989690721
2309,1,0,1,0,13.475978288397435,45.97767236835801,1.0,3.3073916644421173,47.23163377755875,0.0,0,1,0,1,1,1.2539614092007365,,,0.0,0.0,0.0,2.0,14.814814814814815,4.0,8.0,8.0,14.0,0.0,0.0,1.2,0.5,1.25,1.85
2310,0,0,1,0,13.475978288397435,38.393669958999844,1.0,11.230894542666858,34.56060014921593,0.0,1,0,1,0,0,-3.8330698097839107,0.0,8.0,1.0,1.0,1.0,3.0,8.148011252797799,1.0,1.0,13.0,17.0,0.0,0.0,0.0,0.8888888888888888,1.0945945945945945,1.4831460674157304
